,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S0-T15,S0-T16,S0-T17,S0-T18,S0-T19,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14,S1-T15,S1-T16,S1-T17,S1-T18,S1-T19
count,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.92974510833102E-4,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,0.004575102320617891,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,9.397723787700676E-4,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,0.0017746614529519599,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.534592511021505E-4,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
vision,0.002026516603354204,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.92974510833102E-4,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.072877639252011E-4,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
solv,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.591432205420616E-4,6.933663560616513E-7,6.176957172891241E-4,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,0.0034564710130716983,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
yup,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.940597224177129E-4,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,0.009790130381708383,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
pixel,6.757306654410535E-4,0.001717566972806811,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.314505257566839E-4,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,0.007268568438288291,5.067809829422589E-7,9.397723787700676E-4,4.173206428907968E-7,0.0016763124923543727,6.933663560616513E-7,0.003703088910541493,0.0019379413271556811,1.0827913060520456E-6,0.004523585328061697,0.0014379762263220792,0.01123079326091151,8.639017778234686E-7,8.868872828345628E-7,0.003186679187185743,7.790959215107606E-7,0.002143456245534466,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,0.008400067566369492,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
owner,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.616530667323518E-4,0.002542141549654109,3.9258192890419787E-7,6.308197060506334E-7,0.0016514063367559246,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,0.0017286674574247605,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,0.001072263719030485,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,0.0032780599390924833,0.005365034209804039
sold,0.001351123634397629,5.723315470865749E-7,4.865744816231852E-4,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,0.001880841785995838,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,0.002534411695694237,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,0.003548436018621086,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
coupl,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,0.0010171616158484048,3.9258192890419787E-7,6.308197060506334E-7,0.00220169168722441,0.001880841785995838,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,0.004054754644521013,4.6965136370318224E-7,4.173206428907968E-7,5.591432205420616E-4,6.933663560616513E-7,0.0030860102718910194,0.0019379413271556811,1.0827913060520456E-6,9.045361583806632E-7,0.0028752338238453973,1.0208883975012737E-6,8.64765679601292E-4,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,0.013926574037078258,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,0.00894112766743046
spank,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,0.005887925802616867,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.7189402042862677E-4,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
monitor,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,0.0011781383686414976,6.308197060506334E-7,5.502853504684854E-7,9.406559394595529E-4,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,0.0011177278564482173,6.933663560616513E-7,0.0012347743559395978,9.684864203676568E-7,1.0827913060520456E-6,0.0027145130113003704,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,0.005322210584290211,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.341703848390025E-4,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
hole,3.3769648447828765E-7,5.723315470865749E-7,0.005833546807152693,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.177379635336875E-4,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.193474275604204E-4,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
print,0.0010134271499193412,0.0045792247082396854,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,0.0070668673022044656,6.314505257566839E-4,5.502853504684854E-7,0.006581771018677261,4.714225978307961E-7,0.0013076388720977571,5.335498834460279E-7,0.0036345437923331427,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,0.002774158790602667,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,0.018377012043420425,0.0017286674574247605,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,0.0018674075325303139,8.267612702029452E-7,0.004097370096326295,8.940233644066054E-7
condit,3.3769648447828765E-7,0.0011452354257202363,4.860883932299553E-7,0.002507723497534649,4.906195985848568E-7,0.0022449289910051345,5.083266446019015E-7,0.0027484660842582893,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,0.003300429607413403,6.534926897040266E-7,5.335498834460279E-7,0.0015579582803587717,0.002027630712751978,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,0.020801684048205604,0.0030860102718910194,9.684864203676568E-7,1.0827913060520456E-6,9.054406945390438E-4,7.186287987616589E-7,1.0208883975012737E-6,0.0051842745687186356,8.868872828345628E-7,7.96470679126654E-7,7.798750174322712E-4,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.298370662445617E-4,1.0034730201226444E-6,0.0028006446802216253,8.267612702029452E-7,0.00573599041079392,8.940233644066054E-7
spectacular,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,0.006519278782533086,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,7.855564397372998E-4,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,0.0015061657956597435,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
forehand,3.380341809627659E-4,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.911102181834416E-4,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,0.006144989579603617,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
explain,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.911102181834416E-4,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,0.012994578463930597,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,0.0025903314433092023,9.798940618028287E-4,7.52706544557593E-7,7.291079582862755E-7,0.005018368573633345,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
visibl,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.616530667323518E-4,5.083266446019015E-7,7.855564397372998E-4,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,0.0015579582803587717,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.298370662445617E-4,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
hope,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,0.0024535886125228693,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,0.002027630712751978,4.6965136370318224E-7,4.173206428907968E-7,0.0016763124923543727,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,0.004523585328061697,7.186287987616589E-7,0.002042797683400048,0.002592569235248229,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.534592511021505E-4,0.00583359277424849,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
assembl,0.0023642130878324917,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
hook,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,0.003291120555800265,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,0.0015208497298097189,4.6965136370318224E-7,0.001669699892206078,5.585846359061555E-7,0.0020807924345410157,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
action,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,0.0011781383686414976,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.541461823937305E-4,0.002668282967113586,0.0010388119023651788,5.072877639252011E-4,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,0.009950802278345675,7.186287987616589E-7,0.0010219092858987748,8.639017778234686E-7,0.0017746614529519599,7.96470679126654E-7,7.798750174322712E-4,0.007499418878054372,8.640192518335593E-4,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
creat,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,0.006100428061867419,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,0.001961131561801784,5.335498834460279E-7,0.0010388119023651788,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,0.0025903314433092023,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,0.007466830418678181,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
soni,0.005403481448137081,5.723315470865749E-7,0.004375281627462827,0.001504834676285039,4.906195985848568E-7,5.610919747575942E-7,0.0010171616158484048,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,0.002821027632532123,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,0.0015579582803587717,0.01013612643982812,0.0028183778335827965,4.173206428907968E-7,0.003910651035978995,0.0020807924345410157,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.972671498057806E-4,7.790959215107606E-7,1.0711925265039812E-6,0.0025903314433092023,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,0.007441678193096708,8.193101572338123E-7,8.940233644066054E-7
